Unnamed,Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price
1181,Lenovo,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,6GB,1309,Nvidia GeForce 920M,Windows 10,1181.37,44275.68
1182,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1310,Nvidia GeForce GT 940MX,Linux,1182.37,47686.1328
1183,Acer,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 2GHz,4GB,1311,Intel HD Graphics 500,Windows 10,1183.37,17742.24
1184,HP,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,6GB,1312,Nvidia GeForce GTX 960M,Windows 10,1184.37,42570.72
1185,Asus,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,1313,Nvidia GeForce GTX 960M,Windows 10,1185.37,48431.52
1186,Dell,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,1314,Intel HD Graphics 620,Windows 10,1186.37,62817.12
1187,Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,1315,Nvidia GeForce 940MX,Windows 10,1187.37,36816.48
1188,Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i5 6300U 2.4GHz,8GB,1316,Intel HD Graphics 520,Linux,1188.37,58554.72
1189,Acer,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,1317,Nvidia GeForce GTX 1070,Windows 10,1189.37,138474.72
1190,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,1318,Nvidia GeForce GTX 1050,Windows 10,1190.37,43636.32
1191,Samsung,2 in 1 Convertible,12.3,IPS Panel Touchscreen 2400x1600,Samsung Cortex A72&A53 2.0GHz,4GB,1319,ARM Mali T860 MP4,Chrome OS,1191.37,35111.52
1192,HP,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4GB,1320,Intel HD Graphics 620,Windows 10,1192.37,25840.8
1193,Apple,Ultrabook,12,IPS Panel Retina Display 2304x1440,Intel Core M 1.1GHz,8GB,1321,Intel HD Graphics 5300,Mac OS X,1193.37,61964.64
1194,Dell,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,1322,Intel HD Graphics 620,Windows 10,1194.37,63882.72
1195,HP,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12GB,1323,Nvidia GeForce GTX 1050,Windows 10,1195.37,70702.56
1196,Lenovo,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4GB,1324,AMD Radeon R5 M430,No OS,1196.37,19607.04
1197,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,1325,Nvidia GeForce GTX 980M,Windows 10,1197.37,114552
1198,Acer,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 2GHz,4GB,1326,Intel HD Graphics 500,Linux,1198.37,14492.16
1199,MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,1327,Nvidia GeForce GTX 1060,Windows 10,1199.37,109165.392
1200,Dell,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4GB,1328,AMD Radeon R7 M440,Windows 10,1200.37,26586.72
1201,Lenovo,Notebook,15.6,1366x768,Intel Core i7 6500U 2.5GHz,8GB,1329,Nvidia GeForce 920MX,No OS,1201.37,33513.12
652,Lenovo,Ultrabook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8GB,1330,Nvidia GeForce 920MX,No OS,1202.37,60199.84426
1203,Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,16GB,1331,Intel HD Graphics 620,Windows 10,1203.37,142790.4
1204,Asus,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,1332,Nvidia GeForce GTX 1060,Windows 10,1204.37,62284.32
1205,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,1333,AMD Radeon R7 M445,Windows 10,1205.37,47365.92
1206,HP,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8GB,1334,Intel HD Graphics 620,Windows 10,1206.37,30849.12
1207,Lenovo,Notebook,15.6,1366x768,AMD E-Series 9000 2.2GHz,4GB,1335,AMD Radeon R2 Graphics,Windows 10,1207.37,15930.72
1208,Acer,Notebook,17.3,1600x900,Intel Core i3 6006U 2.0GHz,8GB,1336,Nvidia GeForce 940MX,Windows 10,1208.37,33513.12
1209,Asus,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,1337,Nvidia GeForce GTX 1070,Windows 10,1209.37,130482.72
1210,Apple,Ultrabook,12,IPS Panel Retina Display 2304x1440,Intel Core M 1.2GHz,8GB,1338,Intel HD Graphics 515,Mac OS X,1210.37,68145.12
1211,Asus,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,1339,Nvidia GeForce GTX 1060,Windows 10,1211.37,93186.72
1212,MSI,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,1340,Nvidia GeForce GTX 1060,Windows 10,1212.37,103842.1872
1213,Dell,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,1341,Intel HD Graphics 620,Windows 10,1213.37,53226.72
1214,Asus,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,1342,Nvidia GeForce GTX 1060,Windows 10,1214.37,103842.72
1215,Acer,Netbook,11.6,1366x768,Intel Celeron Dual Core 3205U 1.5GHz,2GB,1343,Intel HD Graphics,Chrome OS,1215.37,9270.72
1216,Acer,Notebook,17.3,1600x900,Intel Core i3 6006U 2GHz,4GB,1344,Nvidia GeForce 940MX,Windows 10,1216.37,31861.44
1217,Lenovo,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,8GB,1345,Intel HD Graphics 620,No OS,1217.37,28717.92
1218,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,1346,Nvidia GeForce GTX 960<U+039C>,Windows 10,1218.37,67772.16
1219,Acer,2 in 1 Convertible,14,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7Y75 1.3GHz,8GB,1347,Intel HD Graphics 615,Windows 10,1219.37,61218.72
1220,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8GB,1348,Intel HD Graphics 520,Windows 10,1220.37,81465.12
1221,MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,1349,Nvidia GeForce GTX 1060,Windows 10,1221.37,78647.1408
1222,HP,Notebook,15.6,Full HD 1920x1080,AMD A12-Series 9720P 2.7GHz,6GB,1350,AMD Radeon 530,Windows 10,1222.37,28185.12
1223,Dell,Ultrabook,12.5,Full HD / Touchscreen 1920x1080,Intel Core i5 6300U 2.4GHz,8GB,1351,Intel HD Graphics 520,Windows 7,1223.37,91288.3536
1224,Dell,2 in 1 Convertible,15,Full HD / Touchscreen 1920x1080,Intel Core i3 7100U 2.4GHz,4GB,1352,Intel HD Graphics 620,Windows 10,1224.37,27119.52
1225,Asus,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4GB,1353,Intel HD Graphics 405,Windows 10,1225.37,16463.52
1226,Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,8GB,1354,Intel HD Graphics 620,Windows 10,1226.37,78694.56
1227,Dell,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4GB,1355,Intel HD Graphics 520,Linux,1227.37,27804.7008
1228,Lenovo,Gaming,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,1356,Nvidia GeForce GTX 960M,Windows 10,1228.37,54825.12
1229,MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,1357,Nvidia GeForce GTX 1050,Windows 10,1229.37,61218.72
1230,Lenovo,Netbook,12.5,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.50GHz,16GB,1358,Intel HD Graphics 520,Windows 10,1230.37,87912
1231,Razer,Gaming,14,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,1359,Nvidia GeForce GTX 1060,Windows 10,1231.37,186426.72
1232,Dell,Notebook,15.6,Touchscreen 1366x768,Intel Core i3 7100U 2.4GHz,8GB,1360,Intel HD Graphics 620,Windows 10,1232.37,24988.8528
1233,MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,1361,Nvidia GeForce GTX 1060,Windows 10,1233.37,85141.44
1234,Apple,Ultrabook,11.6,1366x768,Intel Core i5 1.6GHz,4GB,1362,Intel HD Graphics 6000,Mac OS X,1234.37,51095.52
1235,HP,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4GB,1363,Intel HD Graphics 520,Windows 10,1235.37,25467.84
1236,HP,Ultrabook,14,2560x1440,Intel Core i7 6500U 2.5GHz,8GB,1364,Intel HD Graphics 520,Windows 7,1236.37,117119.5632
1237,Dell,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,1365,Intel HD Graphics 520,Windows 7,1237.37,39267.36
1238,MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,1366,Nvidia GeForce GTX 960M,Windows 10,1238.37,62284.32
1239,Lenovo,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,1367,Intel HD Graphics 620,Windows 10,1239.37,79866.72
1240,Lenovo,Notebook,15.6,Full HD 1920x1080,AMD A12-Series 9720P 3.6GHz,6GB,1368,AMD Radeon 530,Windows 10,1240.37,31838.5296
1241,Asus,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,1369,Intel HD Graphics 520,Windows 10,1241.37,68198.4
1242,Acer,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4GB,1370,Intel HD Graphics 520,Linux,1242.37,19276.704
1243,Dell,2 in 1 Convertible,17.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,1371,Nvidia GeForce 940MX,Windows 10,1243.37,95850.72
1244,HP,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4GB,1372,Intel HD Graphics 520,Windows 7,1244.37,58607.4672
652,HP,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,1373,Intel HD Graphics 520,Windows 7,1245.37,60199.84426
1246,Dell,Notebook,14,1366x768,Intel Core i5 7200U 2.5GHz,4GB,1374,Intel HD Graphics 620,Windows 10,1246.37,46620
1247,Asus,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,1375,Nvidia GeForce GTX 1070,Windows 10,1247.37,123876
1248,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,1376,Intel HD Graphics 620,No OS,1248.37,30529.44
1249,Dell,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i5 7Y54 1.2GHz,8GB,1377,Intel HD Graphics 615,Windows 10,1249.37,96596.64
1250,Dell,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4GB,1378,Intel HD Graphics,Linux,1250.37,17262.72
1251,HP,Notebook,15.6,1366x768,AMD A6-Series 9220 2.5GHz,4GB,1379,AMD Radeon R4 Graphics,Windows 10,1251.37,21258.72
1252,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6100U 2.3GHz,6GB,1380,Nvidia GeForce 920MX,Windows 10,1252.37,30316.32
1253,Lenovo,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,1381,Intel HD Graphics 520,Windows 10,1253.37,57116.16
1254,Dell,Notebook,15.6,1366x768,Intel Pentium Quad Core N3700 1.6GHz,4GB,1382,Intel HD Graphics,Windows 10,1254.37,23655.7872
1255,Asus,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4GB,1383,Intel HD Graphics 500,Windows 10,1255.37,18061.92
1256,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,1384,Nvidia GeForce GTX 970M,Windows 10,1256.37,101232
1257,Dell,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4GB,1385,Intel HD Graphics 520,Windows 10,1257.37,26107.2
1258,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,1386,AMD Radeon R5 M330,Windows 7,1258.37,47685.6
1259,MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,1387,Nvidia GeForce GTX 960M,Windows 10,1259.37,65481.12
1260,Lenovo,2 in 1 Convertible,14,Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,4GB,1388,Intel HD Graphics 520,Windows 10,1260.37,44382.7728
1261,Asus,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core M 6Y30 0.9GHz,8GB,1389,Intel HD Graphics 515,Windows 10,1261.37,38841.12
1262,Dell,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,6GB,1390,Intel HD Graphics 620,Windows 10,1262.37,24455.52
1263,Acer,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4GB,1391,Intel HD Graphics 400,Linux,1263.37,15397.92
1264,Dell,Notebook,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,2GB,1392,Intel HD Graphics,Windows 10,1264.37,20193.12
1265,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,1393,Nvidia GeForce GTX 960M,Windows 10,1265.37,47898.72
1266,HP,Notebook,15.6,Full HD 1920x1080,AMD A9-Series 9410 2.9GHz,6GB,1394,AMD Radeon R7 M440,Windows 10,1266.37,29303.4672
1267,Dell,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8GB,1395,AMD Radeon R5 M430,Linux,1267.37,42943.1472
1268,HP,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,2GB,1396,Intel HD Graphics 400,Windows 10,1268.37,11135.52
1269,Asus,Notebook,15.6,1366x768,Intel Core i7 6500U 2.5GHz,4GB,1397,Nvidia GeForce 920M,Windows 10,1269.37,38378.6496
1270,Lenovo,2 in 1 Convertible,14,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,4GB,1398,Intel HD Graphics 520,Windows 10,1270.37,33992.64
1271,Lenovo,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,Intel Core i7 6500U 2.5GHz,16GB,1399,Intel HD Graphics 520,Windows 10,1271.37,79866.72
1272,Lenovo,Notebook,14,1366x768,Intel Celeron Dual Core N3050 1.6GHz,2GB,1400,Intel HD Graphics,Windows 10,1272.37,12201.12
1273,HP,Notebook,15.6,1366x768,Intel Core i7 6500U 2.5GHz,6GB,1401,AMD Radeon R5 M330,Windows 10,1273.37,40705.92
1274,Asus,Notebook,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,4GB,1402,Intel HD Graphics,Windows 10,1274.37,19660.32
1275,Asus,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core M 6Y30 0.9GHz,8GB,1403,Intel HD Graphics 515,Windows 10,1275.37,38841.12
1276,Dell,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,6GB,1404,Intel HD Graphics 620,Windows 10,1276.37,24455.52
1277,Acer,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4GB,1405,Intel HD Graphics 400,Linux,1277.37,15397.92
1278,Dell,Notebook,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,2GB,1406,Intel HD Graphics,Windows 10,1278.37,20193.12
1279,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,1407,Nvidia GeForce GTX 960M,Windows 10,1279.37,47898.72
1280,HP,Notebook,15.6,Full HD 1920x1080,AMD A9-Series 9410 2.9GHz,6GB,1408,AMD Radeon R7 M440,Windows 10,1280.37,29303.4672
1281,Dell,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8GB,1409,AMD Radeon R5 M430,Linux,1281.37,42943.1472
1282,HP,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,2GB,1410,Intel HD Graphics 400,Windows 10,1282.37,11135.52
1283,Asus,Notebook,15.6,1366x768,Intel Core i7 6500U 2.5GHz,2GB,1411,Nvidia GeForce 920M,Windows 10,1283.37,38378.6496
1284,Lenovo,2 in 1 Convertible,14,1366x768,Intel Core i7 6500U 2.5GHz,2GB,1412,Intel HD Graphics 520,Windows 10,1284.37,33992.64
1285,Lenovo,2 in 1 Convertible,13.3,1366x768,Intel Core i7 6500U 2.5GHz,2GB,1413,Intel HD Graphics 520,Windows 10,1285.37,79866.72
1286,Lenovo,Notebook,14,1366x768,Intel Celeron Dual Core N3050 1.6GHz,2GB,1414,Intel HD Graphics,Windows 10,1286.37,12201.12
1287,HP,Notebook,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,6GB,1415,AMD Radeon R5 M330,Windows 10,1287.37,40705.92
1288,Asus,Notebook,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,4GB,1416,Intel HD Graphics,Windows 10,1288.37,19660.32
1289,Asus,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Celeron Dual Core N3050 1.6GHz,8GB,1417,Intel HD Graphics 515,Windows 10,1289.37,38841.12
1290,Dell,Notebook,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,6GB,1418,Intel HD Graphics 620,Windows 10,1290.37,24455.52
1291,Acer,Notebook,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,4GB,1419,Intel HD Graphics 620,Windows 10,1291.37,15397.92
1292,Dell,Notebook,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,2GB,1420,Intel HD Graphics,Windows 10,1292.37,20193.12
1293,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,1421,Nvidia GeForce GTX 960M,Windows 10,1293.37,47898.72
1294,HP,Notebook,15.6,Full HD 1920x1080,AMD A9-Series 9410 2.9GHz,6GB,1422,AMD Radeon R7 M440,Windows 10,1294.37,29303.4672
1295,Dell,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8GB,1423,AMD Radeon R5 M430,Linux,1295.37,42943.1472
1296,HP,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,2GB,1424,Intel HD Graphics 400,Windows 10,1296.37,11135.52
1297,Asus,Notebook,15.6,1366x768,Intel Core i7 6500U 2.5GHz,4GB,1425,Nvidia GeForce 920M,Windows 10,1297.37,38378.6496
1298,Lenovo,2 in 1 Convertible,14,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,4GB,1426,Intel HD Graphics 520,Windows 10,1298.37,33992.64
1299,Lenovo,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,Intel Core i7 6500U 2.5GHz,16GB,1427,Intel HD Graphics 520,Windows 10,1299.37,79866.72
1300,Lenovo,Notebook,14,1366x768,Intel Celeron Dual Core N3050 1.6GHz,2GB,1428,Intel HD Graphics,Windows 10,1300.37,12201.12
1301,HP,Notebook,15.6,1366x768,Intel Core i7 6500U 2.5GHz,6GB,1429,AMD Radeon R5 M330,Windows 10,1301.37,40705.92
1302,Asus,Notebook,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,4GB,1430,Intel HD Graphics,Windows 10,1302.37,19660.32
